address,hash,airdropId
0x001Daa61Eaa241A8D89607194FC3b1184dcB9B4C,0xd13f963341f5ae2d93c896176514d94e76bd46d5f4f40482c528a79afaa9e8d1,0
0x005FbBABD1e619324011d3312CF6166921A294aF,0x4bbb226cbf40a9d6ac4609fcac93ee8586485ba72df4bcece558db43f74b2d20,0
0x00EE80c322D6e956D2629a73223605bBda946F2d,0xc42d3f0eb165ce57aaa6d81ae50c656fb1ea77f15dfcc5ef0287b3c5bdc7db6f,0
0x00FDBb477d1cD363C333eaC93FE7Eb0397Acd470,0x4ae32a4da862aee212de8de5f1a93528fcf74bf1c3f69bee888c4acec54ba31f,0
0x012430f934BC381d9F59a28EA34363bCE170353D,0x1363ed4cb39f19ea197ede7b2757f0f5b4ec7a2ee94056e1fde2f55760968889,0
0x012de6DFCf416c3127BaE4366dA565118098AD44,0xcb5ca33292cf4556aa2b6fd575611e532298fb27b74c04b1ad0c72ff2ba151e6,0
0x18fc3C49ddb53542d98Ef8708294204579Ea4D08,0xa3c4889cb5c373ef880cd3fd853637db4dc97c806fd12efa85137fc746c37a88,0
